2016-04-03 13:50:57 	2640	0	0	13955	2512	0	0	13891	2768	0	0	13843	2640	0	0	13955	2480	0	0	13891	2752	0	0	13859	2480	0	0	13859	2624	0	0	13731	2608	0	0	13955	2624	0	0	13891	2432	0	0	13811	2736	0	0	13923	2832	0	0	13907	2432	0	0	13859	2752	0	0	13843	2752	0	0	13891	2464	0	0	13875	2768	0	0	13891	2576	0	0	13859	2640	0	0	13747	
2016-04-03 13:50:59 	2528	0	0	13843	2592	0	0	14003	2656	0	0	13955	2800	0	0	13923	2576	0	0	14035	2656	0	0	13795	2656	0	0	13923	2624	0	0	13891	2608	0	0	13843	2576	0	0	13907	2576	0	0	13971	2496	0	0	13923	2784	0	0	13987	2448	0	0	14019	2672	0	0	13907	2672	0	0	13923	2720	0	0	13891	2592	0	0	13795	2528	0	0	13667	2480	0	0	13619	
2016-04-03 13:51:01 	2576	0	0	13507	2416	0	0	13539	960	0	0	10178	2464	0	0	13635	2672	0	0	13571	2368	0	0	13475	2336	0	0	13539	2496	0	0	13475	2192	0	0	13395	2384	0	0	13475	2304	0	0	13555	208	1	0	13507	352	1	0	13443	272	1	0	13475	368	1	0	13603	128	1	0	13571	256	1	0	13443	384	1	0	13555	304	1	0	13699	192	1	0	13763	
2016-04-03 13:51:03 	416	1	0	13635	384	1	0	13523	256	1	0	13651	368	1	0	13587	240	1	0	13747	384	0	0	13571	384	0	0	13683	352	0	0	13651	304	0	0	13603	416	0	0	13635	272	0	0	13667	400	0	0	13603	464	0	0	13651	240	0	0	13603	256	0	0	13635	352	0	0	13635	384	0	0	13571	224	0	0	13571	2496	0	0	13619	2496	0	0	13779	
2016-04-03 13:51:06 	2640	0	0	13635	2256	0	0	13603	2480	0	0	13603	2464	0	0	13555	2640	0	0	13523	3104	0	0	13555	2912	0	0	13475	2464	0	0	13347	2528	0	0	13315	2336	0	0	13443	2384	0	0	13475	2432	0	0	13555	2608	0	0	13539	2656	0	0	13443	2416	0	0	13651	2432	0	0	13683	2336	0	0	13635	2688	0	0	13587	2624	0	0	13571	2368	0	0	13635	
2016-04-03 13:51:08 	2464	0	0	13651	2496	0	0	13571	2624	0	0	13635	2304	0	0	13603	2656	0	0	13571	2432	0	0	13635	2448	0	0	13603	2368	0	0	13603	2608	0	0	13587	2464	0	0	13539	2464	0	0	13635	2368	0	0	13571	2576	0	0	13555	2608	0	0	13635	2368	0	0	13539	2320	0	0	13475	2576	0	0	13443	1488	0	0	7297	2400	0	0	13507	2720	0	0	13347	
2016-04-03 13:51:10 	2480	0	0	13331	2688	0	0	13379	2560	0	0	13459	2624	0	0	13347	2512	0	0	13411	2496	0	0	13347	2544	0	0	13315	2400	0	0	13363	2432	0	0	13379	2400	0	0	13331	2496	0	0	13267	2368	0	0	13283	2352	0	0	13267	2336	0	0	13331	2384	0	0	13379	2320	0	0	13491	2576	0	0	13475	2672	0	0	13507	2576	0	0	13603	2464	0	0	13667	
2016-04-03 13:51:12 	2688	0	0	13667	2608	0	0	13683	2432	0	0	13715	2640	0	0	13603	2560	0	0	13715	2656	0	0	13747	2416	0	0	13699	2672	0	0	13763	2560	0	0	13747	2448	0	0	13715	2720	0	0	13667	2384	0	0	13635	2640	0	0	13667	2416	0	0	13667	2368	0	0	13667	2720	0	0	13667	2528	0	0	13699	2560	0	0	13955	2608	0	0	13651	2480	0	0	13715	
2016-04-03 13:51:15 	2480	0	0	13779	2432	0	0	13731	2656	0	0	13699	2576	0	0	13763	2640	0	0	13699	2592	0	0	13763	2464	0	0	13699	2688	0	0	13667	2640	0	0	13859	2560	0	0	13859	2656	0	0	13699	2544	0	0	13827	2752	0	0	13715	2448	0	0	13747	2720	0	0	13635	2480	0	0	13715	2464	0	0	13763	2496	0	0	13795	2624	0	0	13747	2656	0	0	13763	
2016-04-03 13:51:17 	2512	0	0	13763	2400	0	0	13795	2624	0	0	13667	2720	0	0	13715	2480	0	0	13763	2576	0	0	13715	2416	0	0	13747	2688	0	0	13603	2672	0	0	13699	2768	0	0	13699	2448	0	0	13699	2384	0	0	13731	2752	0	0	13731	2848	0	0	13747	2496	0	0	13699	2656	0	0	13539	2736	0	0	13731	2480	0	0	13763	2864	0	0	13555	2752	0	0	13699	
2016-04-03 13:51:19 	2672	0	0	13811	2784	0	0	13731	2448	0	0	13763	2768	0	0	13555	2576	0	0	13795	2624	0	0	13683	2608	0	0	13747	2736	0	0	13747	2448	0	0	13651	2736	0	0	13747	2496	0	0	13779	2592	0	0	13731	2512	0	0	13763	2752	0	0	13699	2528	0	0	13811	2576	0	0	13683	2752	0	0	13731	2480	0	0	13603	2848	0	0	13667	2656	0	0	13715	
2016-04-03 13:51:21 	2688	0	0	13779	2688	0	0	13779	2448	0	0	13779	2544	0	0	13795	2752	0	0	13667	2528	0	0	13859	2560	0	0	13715	2800	0	0	13731	2480	0	0	13731	2608	0	0	13699	2560	0	0	13667	2832	0	0	13747	2432	0	0	13667	2688	0	0	13715	2560	0	0	13731	2624	0	0	13763	2656	0	0	13731	2736	0	0	13763	2448	0	0	13571	2832	0	0	13651	
2016-04-03 13:51:24 	2656	0	0	13683	2480	0	0	13667	2560	0	0	13747	2608	0	0	13731	2672	0	0	13779	2736	0	0	13635	2576	0	0	13699	2624	0	0	13699	2576	0	0	13747	2496	0	0	13667	2576	0	0	13763	2592	0	0	13699	2464	0	0	13635	2688	0	0	13587	2592	0	0	13667	2624	0	0	13651	2768	0	0	13619	2784	0	0	13731	2528	0	0	13779	2624	0	0	13635	
2016-04-03 13:51:26 	2784	0	0	13715	2752	0	0	13555	2496	0	0	13779	2640	0	0	13667	2560	0	0	13859	2624	0	0	13763	2704	0	0	13651	2752	0	0	13651	2384	0	0	13715	2512	0	0	13715	2496	0	0	13731	2784	0	0	13715	2592	0	0	13699	2624	0	0	13715	2688	0	0	13699	2496	0	0	13763	2608	0	0	13667	2624	0	0	13635	2400	0	0	13763	2656	0	0	13667	
2016-04-03 13:51:28 	2656	0	0	13651	2512	0	0	13635	2736	0	0	13715	2496	0	0	13731	2624	0	0	13651	2640	0	0	13635	2464	0	0	13699	2736	0	0	13699	2656	0	0	13635	2656	0	0	13683	2576	0	0	13699	2784	0	0	13651	2464	0	0	13635	2736	0	0	13667	2512	0	0	13587	2736	0	0	13699	2624	0	0	13683	2624	0	0	13731	2480	0	0	13651	2448	0	0	13667	
2016-04-03 13:51:31 	2640	0	0	13667	2512	0	0	13715	2608	0	0	13715	2672	0	0	13731	2464	0	0	13667	2800	0	0	13667	2560	0	0	13747	2784	0	0	13635	2464	0	0	13635	2512	0	0	13651	2720	0	0	13635	2496	0	0	13779	2656	0	0	13571	2576	0	0	13683	2624	0	0	13699	2720	0	0	13619	2464	0	0	13603	2720	0	0	13651	2576	0	0	13667	2592	0	0	13635	
2016-04-03 13:51:33 	2480	0	0	13619	2640	0	0	13571	2512	0	0	13779	2304	0	0	13763	2592	0	0	13667	2560	0	0	13747	2560	0	0	13683	2608	0	0	13699	2448	0	0	13715	2800	0	0	13603	2560	0	0	13747	2416	0	0	13635	2736	0	0	13667	2560	0	0	13651	2512	0	0	13715	2640	0	0	13763	2672	0	0	13635	2608	0	0	13683	2752	0	0	13667	2800	0	0	13651	
2016-04-03 13:51:35 	2576	0	0	13763	2832	0	0	13651	2528	0	0	13667	2608	0	0	13683	2576	0	0	13635	2736	0	0	13731	2480	0	0	13699	2576	0	0	13763	2432	0	0	13763	2704	0	0	13699	2512	0	0	13603	2560	0	0	13699	2512	0	0	13635	2704	0	0	13731	2736	0	0	13683	2768	0	0	13667	2720	0	0	13667	2528	0	0	13715	2512	0	0	13699	2592	0	0	13635	
2016-04-03 13:51:37 	2800	0	0	13603	2608	0	0	13635	2624	0	0	13667	2768	0	0	13635	2528	0	0	13715	2640	0	0	13635	2672	0	0	13587	2640	0	0	13571	2736	0	0	13635	2592	0	0	13603	2576	0	0	13731	2464	0	0	13635	2448	0	0	13635	2656	0	0	13603	2736	0	0	13603	2512	0	0	13667	2736	0	0	13699	2576	0	0	13635	2624	0	0	13539	2672	0	0	13571	
2016-04-03 13:51:40 	2640	0	0	13587	2496	0	0	13731	2656	0	0	13699	2576	0	0	13603	2592	0	0	13571	2752	0	0	13635	2432	0	0	13667	2720	0	0	13635	2608	0	0	13683	2624	0	0	13635	2608	0	0	13635	2576	0	0	13651	2688	0	0	13683	2432	0	0	13699	2704	0	0	13539	2560	0	0	13731	2688	0	0	13555	2560	0	0	13667	2640	0	0	13635	2608	0	0	13619	
2016-04-03 13:51:42 	2480	0	0	13507	2736	0	0	13475	2528	0	0	13667	2576	0	0	13555	2512	0	0	13635	2560	0	0	13603	2624	0	0	13571	2640	0	0	13667	2688	0	0	13667	2576	0	0	13587	2496	0	0	13651	2736	0	0	13651	2656	0	0	13555	2624	0	0	13635	2560	0	0	13603	2736	0	0	13635	2384	0	0	13571	2432	0	0	13635	2784	0	0	13619	2640	0	0	13635	
2016-04-03 13:51:44 	2592	0	0	13523	2640	0	0	13715	2576	0	0	13763	2768	0	0	13699	2464	0	0	13795	2624	0	0	13635	2496	0	0	13635	2672	0	0	13603	2400	0	0	13571	2736	0	0	13683	2464	0	0	13683	2528	0	0	13587	2416	0	0	13651	2752	0	0	13667	2592	0	0	13555	2608	0	0	13731	2624	0	0	13603	2368	0	0	13651	2768	0	0	13571	2752	0	0	13699	
2016-04-03 13:51:47 	2496	0	0	13699	2672	0	0	13491	2336	0	0	13587	2688	0	0	13539	2432	0	0	13635	2576	0	0	13523	2480	0	0	13539	2432	0	0	8258	2368	0	0	13587	2944	0	0	13619	2592	0	0	13507	2448	0	0	13571	2592	0	0	13571	2672	0	0	13651	2432	0	0	13475	2384	0	0	13475	2720	0	0	13411	2560	0	0	13603	2368	0	0	13555	2688	0	0	13491	
2016-04-03 13:51:49 	2592	0	0	13507	2432	0	0	13555	2704	0	0	13555	2640	0	0	13539	2496	0	0	13635	2576	0	0	13603	2672	0	0	13587	2496	0	0	13555	2656	0	0	13507	2496	0	0	13635	2496	0	0	13619	2656	0	0	13603	2448	0	0	13603	2368	0	0	13587	2688	0	0	13507	2528	0	0	13603	2592	0	0	13507	2736	0	0	13571	2720	0	0	13571	2432	0	0	13571	
2016-04-03 13:51:51 	2752	0	0	13651	2608	0	0	13539	2576	0	0	13603	2592	0	0	13667	2512	0	0	13811	2528	0	0	13651	2704	0	0	13555	2432	0	0	13555	2400	0	0	13667	2624	0	0	13507	2640	0	0	13635	2432	0	0	13507	2704	0	0	13635	2560	0	0	13603	2624	0	0	13683	2736	0	0	13667	2432	0	0	13523	2736	0	0	13587	2448	0	0	13587	2752	0	0	13603	
2016-04-03 13:51:53 	2592	0	0	13555	2576	0	0	13635	2624	0	0	13571	2464	0	0	13699	2624	0	0	13619	2560	0	0	13635	2528	0	0	13571	2656	0	0	13539	2592	0	0	13699	2560	0	0	13491	2688	0	0	13603	2384	0	0	13603	2384	0	0	13603	2672	0	0	13603	2480	0	0	13683	2576	0	0	13619	2624	0	0	13587	2752	0	0	13635	2640	0	0	13555	2512	0	0	13651	
2016-04-03 13:51:56 	2736	0	0	13539	2704	0	0	13523	2432	0	0	13459	2704	0	0	13395	2496	0	0	13603	2576	0	0	13507	2544	0	0	13475	2656	0	0	13475	2480	0	0	13555	2512	0	0	13523	2560	0	0	13523	2528	0	0	13443	2624	0	0	13363	2368	0	0	13363	2384	0	0	13507	2688	0	0	13555	2320	0	0	13539	2512	0	0	13491	2496	0	0	13411	2512	0	0	13427	
2016-04-03 13:51:58 	2624	0	0	13459	2400	0	0	13475	2288	0	0	13475	2560	0	0	13443	2400	0	0	13475	2592	0	0	13395	2448	0	0	13491	2496	0	0	13507	2352	0	0	13507	2688	0	0	13635	2560	0	0	13459	2496	0	0	13603	2512	0	0	13635	2464	0	0	13651	2704	0	0	13539	2384	0	0	13603	2592	0	0	13571	2640	0	0	13539	2608	0	0	13571	2432	0	0	13523	
2016-04-03 13:52:00 	2624	0	0	13523	2464	0	0	13507	2704	0	0	13603	2320	0	0	13507	2640	0	0	13459	2480	0	0	13683	2656	0	0	13507	2576	0	0	13523	2608	0	0	13571	2368	0	0	13523	2672	0	0	13539	2528	0	0	13667	2480	0	0	13587	2608	0	0	13539	2608	0	0	13539	2496	0	0	13555	2384	0	0	13651	2560	0	0	13507	2720	0	0	13635	2432	0	0	13539	
2016-04-03 13:52:02 	2608	0	0	13539	2544	0	0	13619	2736	0	0	13571	2640	0	0	13571	2528	0	0	13555	2496	0	0	13411	2496	0	0	13635	2576	0	0	13539	2640	0	0	13507	2592	0	0	13699	2560	0	0	13635	2400	0	0	13587	2368	0	0	13571	2560	0	0	13619	2608	0	0	13571	2560	0	0	13571	2352	0	0	13651	2496	0	0	13651	2736	0	0	13587	2512	0	0	13571	
2016-04-03 13:52:05 	2528	0	0	13603	2592	0	0	13587	2416	0	0	13603	2624	0	0	13539	2688	0	0	13699	2448	0	0	13571	2704	0	0	13539	2752	0	0	13635	2688	0	0	13507	2544	0	0	13603	2528	0	0	13683	2640	0	0	13571	2592	0	0	13539	2560	0	0	13603	2688	0	0	13587	2432	0	0	13539	2448	0	0	13539	2640	0	0	13523	2400	0	0	13635	2528	0	0	13603	
2016-04-03 13:52:07 	2576	0	0	13635	2528	0	0	13603	2768	0	0	13571	2720	0	0	13603	2688	0	0	13523	2496	0	0	13667	2560	0	0	13555	2720	0	0	13571	2448	0	0	13555	2704	0	0	13619	2432	0	0	13539	2704	0	0	13603	2432	0	0	13699	2624	0	0	13587	2704	0	0	13619	2496	0	0	13539	2528	0	0	13571	2544	0	0	13603	2560	0	0	13619	2448	0	0	13603	
2016-04-03 13:52:09 	2528	0	0	13507	2688	0	0	13603	2448	0	0	13475	2576	0	0	13603	2576	0	0	13571	2496	0	0	13603	2704	0	0	13507	2640	0	0	13523	2528	0	0	13491	2640	0	0	13571	2656	0	0	13587	2560	0	0	13603	2528	0	0	13539	2768	0	0	13555	2448	0	0	13555	2432	0	0	13507	2720	0	0	13507	2624	0	0	13443	2464	0	0	13619	2640	0	0	13539	
2016-04-03 13:52:12 	2656	0	0	13603	2528	0	0	13603	2688	0	0	13603	2608	0	0	13539	2544	0	0	13507	2560	0	0	13619	2672	0	0	13555	2432	0	0	13411	2704	0	0	13539	2528	0	0	13555	2544	0	0	13539	2608	0	0	13651	2512	0	0	13587	2464	0	0	13603	2688	0	0	13555	2384	0	0	13539	2688	0	0	13539	2608	0	0	13523	2560	0	0	13635	2560	0	0	13667	
2016-04-03 13:52:14 	2576	0	0	13587	2768	0	0	13763	2592	0	0	13539	2640	0	0	13571	2608	0	0	13603	2704	0	0	13587	2400	0	0	13539	2528	0	0	13619	2752	0	0	13571	2384	0	0	13507	2720	0	0	13539	2496	0	0	13635	2640	0	0	13507	2592	0	0	13491	2544	0	0	13571	2400	0	0	13587	2672	0	0	13539	2528	0	0	13603	2640	0	0	13555	2480	0	0	13683	
2016-04-03 13:52:16 	2640	0	0	13443	2704	0	0	13619	2400	0	0	13507	2448	0	0	13635	2624	0	0	13587	2528	0	0	13603	2560	0	0	13507	2528	0	0	13555	2672	0	0	13571	2624	0	0	13571	2496	0	0	13507	2448	0	0	13587	2560	0	0	13619	2560	0	0	13571	2400	0	0	13443	2592	0	0	13635	2592	0	0	13539	2736	0	0	13619	2448	0	0	13539	2592	0	0	13603	
2016-04-03 13:52:18 	2624	0	0	13571	2400	0	0	13507	2512	0	0	13651	2560	0	0	13443	2640	0	0	13635	2400	0	0	13619	2688	0	0	13539	2480	0	0	13555	2512	0	0	13635	2624	0	0	13603	2512	0	0	13619	2608	0	0	13555	2624	0	0	13619	2672	0	0	13635	2464	0	0	13507	2720	0	0	13507	2688	0	0	13571	2416	0	0	13523	2624	0	0	13635	2592	0	0	13491	
2016-04-03 13:52:21 	2384	0	0	13507	2576	0	0	13587	2576	0	0	13427	2544	0	0	13667	2624	0	0	13571	2464	0	0	13715	2592	0	0	13539	2576	0	0	13507	2560	0	0	13587	2592	0	0	13555	2656	0	0	13507	2416	0	0	13571	2400	0	0	13667	2592	0	0	13635	2496	0	0	13555	2576	0	0	13571	2640	0	0	13523	2672	0	0	13523	2560	0	0	13539	2432	0	0	13475	
2016-04-03 13:52:23 	2640	0	0	13539	2464	0	0	13571	2736	0	0	13459	2528	0	0	13507	2624	0	0	13523	2592	0	0	13619	2512	0	0	13443	2688	0	0	13555	2576	0	0	13603	2688	0	0	13587	2448	0	0	13571	2720	0	0	13507	2512	0	0	13603	2576	0	0	13491	2576	0	0	13587	2592	0	0	13555	2512	0	0	13571	2560	0	0	13539	2480	0	0	13555	2496	0	0	13587	
2016-04-03 13:52:25 	2544	0	0	13491	2752	0	0	13651	2592	0	0	13571	2496	0	0	13667	2576	0	0	13603	2576	0	0	13555	2432	0	0	13571	2704	0	0	13539	2416	0	0	13459	2656	0	0	13459	2640	0	0	13507	2544	0	0	13635	2608	0	0	13651	2720	0	0	13667	2416	0	0	13603	2624	0	0	13475	2624	0	0	13555	2656	0	0	13587	2400	0	0	13507	2576	0	0	13603	
2016-04-03 13:52:27 	2432	0	0	13635	2592	0	0	13507	2672	0	0	13507	2784	0	0	13507	2704	0	0	13603	2448	0	0	13587	2656	0	0	13507	2240	0	0	13571	2400	0	0	13619	2432	0	0	13635	2608	0	0	13603	2592	0	0	13539	2608	0	0	13571	2688	0	0	13555	2752	0	0	13571	2576	0	0	13475	2512	0	0	13587	2688	0	0	13555	2656	0	0	13523	2608	0	0	13523	
2016-04-03 13:52:30 	2752	0	0	13443	2752	0	0	13571	2448	0	0	13507	2528	0	0	13603	2528	0	0	13571	2528	0	0	13523	2608	0	0	13587	2448	0	0	13571	2464	0	0	13555	2480	0	0	13603	2576	0	0	13523	2736	0	0	13491	2448	0	0	13683	2624	0	0	13555	2528	0	0	13603	2544	0	0	13555	2544	0	0	13475	2560	0	0	13539	2688	0	0	13603	2576	0	0	13571	
2016-04-03 13:52:32 	2752	0	0	13539	2688	0	0	13603	2752	0	0	13571	2432	0	0	13555	2640	0	0	13523	2496	0	0	13507	2656	0	0	13507	2688	0	0	13571	2432	0	0	13587	2400	0	0	13475	2704	0	0	13571	2672	0	0	13507	2496	0	0	13603	2592	0	0	13539	2576	0	0	13539	2624	0	0	13539	2432	0	0	13475	2736	0	0	13587	2368	0	0	13603	2384	0	0	13555	
2016-04-03 13:52:34 	2576	0	0	13539	2560	0	0	13619	2560	0	0	13507	2640	0	0	13667	2560	0	0	13571	2576	0	0	13571	2512	0	0	13555	2688	0	0	13603	2432	0	0	13571	2560	0	0	13603	2656	0	0	13571	2560	0	0	13587	2656	0	0	13507	2464	0	0	13603	2416	0	0	13507	2752	0	0	13539	2496	0	0	13507	2720	0	0	13587	2688	0	0	13491	2608	0	0	13507	
2016-04-03 13:52:37 	2592	0	0	13571	2624	0	0	13491	2688	0	0	13587	2480	0	0	13555	2704	0	0	13539	2512	0	0	13635	2560	0	0	13635	2496	0	0	13571	2688	0	0	13555	2384	0	0	13475	2272	0	0	13587	2464	0	0	13635	2608	0	0	13475	2640	0	0	13539	2528	0	0	13555	2368	0	0	13571	2688	0	0	13507	2544	0	0	13539	2560	0	0	13475	2592	0	0	13603	
2016-04-03 13:52:39 	2512	0	0	13523	2656	0	0	13555	2560	0	0	13539	2448	0	0	13475	2688	0	0	13571	2368	0	0	13587	2480	0	0	13587	2592	0	0	13507	2592	0	0	13507	2688	0	0	13571	2416	0	0	13571	2752	0	0	13603	2416	0	0	13571	2480	0	0	13635	2496	0	0	13651	2608	0	0	13571	2560	0	0	13507	2576	0	0	13539	2560	0	0	13587	2528	0	0	13539	
2016-04-03 13:52:41 	2752	0	0	13539	2528	0	0	13507	2512	0	0	13635	2704	0	0	13539	2336	0	0	13571	2752	0	0	13555	2400	0	0	13475	2432	0	0	13523	2624	0	0	13475	2448	0	0	13539	2480	0	0	13699	2592	0	0	13507	2576	0	0	13475	2592	0	0	13507	2544	0	0	13475	2528	0	0	13475	2752	0	0	13491	2416	0	0	13491	2688	0	0	13635	2448	0	0	13491	
2016-04-03 13:52:43 	2480	0	0	13571	2496	0	0	13635	2624	0	0	13683	2528	0	0	13603	2496	0	0	13507	2576	0	0	13635	2672	0	0	13523	2528	0	0	13603	2560	0	0	13555	2560	0	0	13491	2448	0	0	13459	2752	0	0	13523	2400	0	0	13507	2496	0	0	13683	2656	0	0	13507	2560	0	0	13555	2608	0	0	13603	2560	0	0	13523	2480	0	0	13587	2688	0	0	13507	
2016-04-03 13:52:46 	2528	0	0	13603	2704	0	0	13571	2416	0	0	13571	2656	0	0	13507	2560	0	0	13619	2704	0	0	13555	2704	0	0	13507	2512	0	0	13571	2480	0	0	13667	2576	0	0	13587	2544	0	0	13603	2432	0	0	13587	2464	0	0	13539	2464	0	0	13603	2576	0	0	13507	2560	0	0	13539	2400	0	0	13571	2752	0	0	13443	2368	0	0	13523	2544	0	0	13539	
2016-04-03 13:52:48 	2528	0	0	13507	2704	0	0	13523	2336	0	0	13555	2384	0	0	13603	2352	0	0	13571	2656	0	0	13571	2560	0	0	13635	2560	0	0	13587	2688	0	0	13507	2496	0	0	13475	2752	0	0	13539	2704	0	0	13635	2560	0	0	13603	2688	0	0	13571	2336	0	0	13475	2544	0	0	13571	2528	0	0	13555	2576	0	0	13571	2592	0	0	13555	2560	0	0	13539	
2016-04-03 13:52:50 	2400	0	0	13507	2448	0	0	13507	2720	0	0	13539	2704	0	0	13427	2560	0	0	13619	2560	0	0	13539	2544	0	0	13507	2704	0	0	13619	2400	0	0	13555	2704	0	0	13459	2448	0	0	13651	2576	0	0	13411	2544	0	0	13571	2480	0	0	13571	2688	0	0	13539	2720	0	0	13587	2704	0	0	13539	2448	0	0	13523	2752	0	0	13571	2624	0	0	13491	
2016-04-03 13:52:53 	2688	0	0	13507	2512	0	0	13603	2576	0	0	13475	2656	0	0	13555	2448	0	0	13459	2528	0	0	13619	2688	0	0	13475	2688	0	0	13507	2480	0	0	13523	2672	0	0	13507	2368	0	0	13651	2640	0	0	13523	2688	0	0	13571	2432	0	0	13507	2384	0	0	13555	2512	0	0	13571	2528	0	0	13571	2640	0	0	13635	2688	0	0	13555	2448	0	0	13667	
2016-04-03 13:52:55 	2560	0	0	13651	2624	0	0	13459	2480	0	0	13555	2592	0	0	13555	2512	0	0	13635	2656	0	0	13571	2656	0	0	13571	2720	0	0	13571	2544	0	0	13555	2528	0	0	13475	2656	0	0	13555	2400	0	0	13603	2720	0	0	13507	2448	0	0	13475	2336	0	0	13619	2656	0	0	13571	2560	0	0	13571	2528	0	0	13459	2592	0	0	13571	2720	0	0	13539	
2016-04-03 13:52:57 	2624	0	0	13411	2688	0	0	13555	2624	0	0	13491	2608	0	0	13587	2480	0	0	13571	2560	0	0	13635	2592	0	0	13555	2560	0	0	13571	2592	0	0	13571	2608	0	0	13523	2608	0	0	13475	2496	0	0	13555	2656	0	0	13603	2768	0	0	13571	2752	0	0	13443	2512	0	0	13571	2736	0	0	13571	2672	0	0	13491	2336	0	0	13475	2688	0	0	13523	
